file_name,z,ebv,j
spec-3670-55480-0824.fits,0.08545627,0.0481,500
spec-4296-55499-0050.fits,0.0856699,0.0258,501
spec-4412-55912-0289.fits,0.08567254,0.0502,502
spec-6256-56323-0314.fits,0.08571497,0.0556,503
spec-6879-56539-0142.fits,0.08577079,0.0623,504
spec-4322-55503-0826.fits,0.08580784,0.0881,505
spec-4296-55499-0176.fits,0.08584783,0.023,506
spec-4556-55912-0296.fits,0.08591254,0.0403,507
spec-7183-56658-0168.fits,0.08594652,0.0382,508
spec-4320-55894-0950.fits,0.08599549,0.0899,509
spec-4551-55569-0046.fits,0.08599736,0.0665,510
spec-4195-55452-0571.fits,0.0860176,0.0521,511
spec-6286-56301-0546.fits,0.08608852,0.0449,512
spec-5401-55949-0294.fits,0.08620179,0.0189,513
spec-4085-55452-0771.fits,0.08627933,0.0476,514
spec-6281-56295-0109.fits,0.08633999,0.0258,515
spec-5948-56107-0630.fits,0.08642741,0.0678,516
spec-4398-55946-0420.fits,0.08670478,0.0226,517
spec-4530-55564-0176.fits,0.08682463,0.0472,518
spec-4480-55591-0350.fits,0.08686553,0.0426,519
spec-5436-56015-0384.fits,0.08723309,0.0212,520
spec-4063-55364-0136.fits,0.08729932,0.0781,521
spec-4549-55556-0328.fits,0.08760583,0.0408,522
spec-6880-56543-0892.fits,0.08776666,0.0421,523
spec-6129-56301-0670.fits,0.08781667,0.1603,524
spec-6880-56543-0806.fits,0.08783147,0.0346,525
spec-4063-55364-0852.fits,0.0878835,0.0486,526
spec-5648-55923-0642.fits,0.08809444,0.0891,527
spec-4745-55892-0048.fits,0.08816575,0.034,528
spec-5033-56244-0618.fits,0.08842327,0.0612,529
spec-6017-56075-0104.fits,0.08842646,0.0262,530
spec-5401-55949-0202.fits,0.08869623,0.019,531
spec-5033-56244-0608.fits,0.08874702,0.0633,532
spec-4860-55691-0434.fits,0.08889916,0.0229,533
spec-5406-55955-0410.fits,0.08890717,0.0175,534
spec-5435-55982-0480.fits,0.08894464,0.0341,535
spec-4200-55499-0426.fits,0.08895236,0.0785,536
spec-5782-56272-0152.fits,0.08902162,0.0219,537
spec-4629-55630-0408.fits,0.08903617,0.0116,538
spec-6670-56389-0184.fits,0.08907281,0.0145,539
spec-4666-55832-0150.fits,0.08920179,0.0494,540
spec-6604-56337-0078.fits,0.08922341,0.042,541
spec-7120-56720-0060.fits,0.08961355,0.0223,542
spec-4799-55656-0428.fits,0.08973082,0.0362,543
spec-6188-56208-0918.fits,0.0897359,0.0298,544
spec-6500-56541-0058.fits,0.08991387,0.0422,545
spec-6413-56336-0168.fits,0.0900337,0.0121,546
spec-6822-56711-0798.fits,0.09014723,0.0208,547
spec-4467-55894-0783.fits,0.09035459,0.0327,548
spec-5402-55927-0581.fits,0.09037089,0.0186,549
spec-4989-56069-0292.fits,0.09041297,0.0315,550
spec-6160-56190-0740.fits,0.09045347,0.1102,551
spec-5435-55982-0574.fits,0.09048651,0.0278,552
spec-4788-55889-0138.fits,0.0905451,0.0296,553
spec-6282-56572-0584.fits,0.09062532,0.0364,554
spec-6605-56565-0572.fits,0.09063494,0.0452,555
spec-4081-55365-0084.fits,0.09068146,0.0687,556
spec-4206-55471-0864.fits,0.09079394,0.0753,557
spec-4075-55352-0170.fits,0.09084062,0.0458,558
spec-4784-55677-0202.fits,0.09100614,0.0244,559
spec-6758-56415-0260.fits,0.09107706,0.0104,560
spec-4052-55600-0772.fits,0.0913142,0.0164,561
spec-5144-55829-0966.fits,0.0913693,0.0511,562
spec-6498-56565-0919.fits,0.0914971,0.0439,563
spec-7238-56660-0092.fits,0.09198587,0.0226,564
spec-4379-55881-0400.fits,0.09200462,0.0718,565
spec-6153-56164-0658.fits,0.09217072,0.1504,566
spec-5966-56101-0575.fits,0.09228928,0.0936,567
spec-6177-56268-0654.fits,0.09239762,0.0478,568
spec-4767-55946-0842.fits,0.09255092,0.0223,569
spec-5438-56002-0340.fits,0.09255571,0.0238,570
spec-4776-55652-0334.fits,0.09267993,0.0361,571
spec-4531-55563-0098.fits,0.09268123,0.0619,572
spec-4890-55741-0371.fits,0.09270167,0.0424,573
spec-7152-56660-0256.fits,0.09271065,0.0355,574
spec-4706-55705-0032.fits,0.09273732,0.0103,575
spec-4405-55854-0585.fits,0.09277585,0.067,576
spec-4382-55742-0371.fits,0.09279276,0.0415,577
spec-4360-55539-0430.fits,0.09301984,0.0388,578
spec-5713-56686-0766.fits,0.09303623,0.0308,579
spec-4377-55828-0926.fits,0.09307175,0.073,580
spec-4078-55358-0370.fits,0.09307681,0.0922,581
spec-4081-55365-0262.fits,0.09317076,0.0795,582
spec-6826-56449-0002.fits,0.09319811,0.0127,583
spec-4081-55365-0272.fits,0.09324878,0.0781,584
spec-4093-55475-0452.fits,0.09370179,0.0298,585
spec-5396-55947-0610.fits,0.0937319,0.015,586
spec-5026-55855-0807.fits,0.09375501,0.0407,587
spec-4378-55853-0010.fits,0.09398074,0.0687,588
spec-4984-55827-0664.fits,0.09398526,0.0274,589
spec-6017-56075-0276.fits,0.09400548,0.0261,590
spec-6188-56208-0162.fits,0.09402495,0.0277,591
spec-6064-56097-0752.fits,0.09406335,0.0143,592
spec-5023-55858-0260.fits,0.09434977,0.0408,593
spec-4780-55682-0464.fits,0.09436188,0.0252,594
spec-4468-55894-0367.fits,0.09437045,0.0387,595
spec-4314-55855-0044.fits,0.09448659,0.0262,596
spec-5023-55858-0256.fits,0.09452429,0.0404,597
spec-6039-56099-0476.fits,0.09459353,0.0195,598
spec-5426-55987-0738.fits,0.09480526,0.0184,599
spec-5331-55976-0692.fits,0.09503037,0.0352,600
spec-5127-55889-0186.fits,0.09512113,0.038,601
spec-7164-56597-0674.fits,0.09552434,0.0246,602
spec-5139-55866-0712.fits,0.09555978,0.0514,603
spec-6634-56367-0146.fits,0.09566077,0.0121,604
spec-6269-56246-0109.fits,0.09570779,0.0485,605
spec-4279-55508-0130.fits,0.09576911,0.0403,606
spec-6516-56571-0164.fits,0.09581278,0.0403,607
spec-4605-55971-0302.fits,0.09583324,0.0192,608
spec-4378-55853-0592.fits,0.09590878,0.0941,609
spec-5201-55832-0346.fits,0.09609269,0.0217,610
spec-3948-55331-0524.fits,0.09646101,0.0378,611
spec-6879-56539-0072.fits,0.09646937,0.0542,612
spec-7152-56660-0700.fits,0.09653044,0.0398,613
spec-5287-55952-0264.fits,0.09655213,0.0621,614
spec-6974-56442-0856.fits,0.09659259,0.0173,615
spec-4468-55894-0264.fits,0.09672573,0.0302,616
spec-4303-55508-0288.fits,0.09694953,0.0156,617
spec-5700-56245-0208.fits,0.0972161,0.0336,618
spec-4428-56189-0095.fits,0.09731803,0.1463,619
spec-6972-56426-0142.fits,0.09773431,0.0122,620
spec-4953-55749-0789.fits,0.09813049,0.0183,621
spec-6588-56536-0726.fits,0.09814365,0.1505,622
spec-6188-56208-0702.fits,0.09826673,0.0248,623
spec-4760-55656-0740.fits,0.09835269,0.0269,624
spec-4086-55446-0693.fits,0.09835324,0.069,625
spec-7126-56568-0765.fits,0.09837843,0.0419,626
spec-6792-56432-0824.fits,0.0984712,0.0091,627
spec-5956-56104-0038.fits,0.09870801,0.0513,628
spec-4776-55652-0998.fits,0.09876575,0.0427,629
spec-3689-55180-0144.fits,0.09897842,0.0373,630
spec-6604-56337-0338.fits,0.09914348,0.0401,631
spec-6586-56485-0188.fits,0.09945381,0.0618,632
spec-6134-56244-0718.fits,0.09995661,0.093,633
spec-5962-56265-0094.fits,0.09999184,0.0854,634
spec-4291-55525-0734.fits,0.100221,0.0892,635
spec-6023-56069-0332.fits,0.1002719,0.0189,636
spec-4790-55888-0964.fits,0.1004226,0.0339,637
spec-5026-55855-0352.fits,0.1004347,0.0476,638
spec-4296-55499-0981.fits,0.1004781,0.0164,639
spec-3955-55678-0192.fits,0.100516,0.0432,640
spec-4766-55677-0074.fits,0.1005284,0.0184,641
spec-3683-55178-0938.fits,0.100531,0.0404,642
spec-5135-55862-0270.fits,0.1005912,0.0494,643
spec-6265-56248-0814.fits,0.1007037,0.051,644
spec-6115-56237-0746.fits,0.1009853,0.0455,645
spec-4083-55441-0987.fits,0.1010477,0.0785,646
spec-4091-55498-0732.fits,0.1011157,0.0604,647
spec-6121-56187-0763.fits,0.1013069,0.1335,648
spec-5384-55984-0051.fits,0.1017838,0.0274,649
spec-6207-56239-0263.fits,0.1019022,0.0325,650
spec-5034-56190-0932.fits,0.102006,0.0616,651
spec-5123-55841-0922.fits,0.1021299,0.0427,652
spec-6287-56221-0324.fits,0.102192,0.0311,653
spec-6126-56269-0950.fits,0.1022354,0.0662,654
spec-6287-56221-0449.fits,0.102285,0.0267,655
spec-7169-56628-0746.fits,0.1022909,0.0304,656
spec-4391-55866-0466.fits,0.1024924,0.0232,657
spec-5700-56245-0304.fits,0.1024985,0.0311,658
spec-6263-56279-0598.fits,0.1025367,0.0465,659
spec-5463-56003-0798.fits,0.1026214,0.0167,660
spec-6123-56217-0722.fits,0.1027885,0.1871,661
spec-6880-56543-0780.fits,0.1028027,0.0385,662
spec-4762-55888-0772.fits,0.1028805,0.0223,663
spec-6420-56304-0022.fits,0.1029385,0.0159,664
spec-6591-56535-0586.fits,0.102956,0.0575,665
spec-4843-55860-0088.fits,0.1030473,0.0273,666
spec-6591-56535-0392.fits,0.103086,0.0878,667
spec-6504-56540-0004.fits,0.1031387,0.0644,668
spec-4391-55866-0442.fits,0.1031854,0.024,669
spec-4181-55685-0230.fits,0.1032001,0.048,670
spec-6204-56220-0028.fits,0.1033297,0.0596,671
spec-5025-55836-0148.fits,0.1035498,0.0399,672
spec-6880-56543-0240.fits,0.1037681,0.0383,673
spec-4391-55866-0308.fits,0.1037901,0.023,674
spec-6513-56543-0102.fits,0.1044876,0.0899,675
spec-5016-55709-0080.fits,0.1045427,0.0561,676
spec-4350-55556-0308.fits,0.1047618,0.0211,677
spec-6530-56537-0685.fits,0.1048564,0.0556,678
spec-4066-55444-0574.fits,0.1048814,0.0445,679
spec-5120-55895-0618.fits,0.1050325,0.0325,680
spec-6519-56566-0876.fits,0.105146,0.0602,681
spec-4851-55680-0088.fits,0.1052132,0.0252,682
spec-4079-55363-0174.fits,0.105497,0.0971,683
spec-5120-55895-0852.fits,0.1055175,0.0357,684
spec-6293-56561-0832.fits,0.1056713,0.0441,685
spec-5000-55715-0244.fits,0.1057713,0.0573,686
spec-4189-55679-0462.fits,0.1061708,0.0494,687
spec-7169-56628-0824.fits,0.1062015,0.0313,688
spec-5132-55858-0036.fits,0.1063899,0.0578,689
spec-6205-56187-0066.fits,0.1065079,0.0605,690
spec-6298-56208-0074.fits,0.1065318,0.0594,691
spec-6193-56237-0784.fits,0.106547,0.0349,692
spec-4666-55832-0436.fits,0.106639,0.0658,693
spec-4295-55858-0172.fits,0.106671,0.0652,694
spec-4794-55647-0606.fits,0.1070045,0.0363,695
spec-4354-55810-0068.fits,0.1073825,0.0293,696
spec-4394-55924-0534.fits,0.1074522,0.0198,697
spec-4216-55477-0182.fits,0.1075929,0.029,698
spec-7155-56629-0060.fits,0.1077194,0.0732,699
spec-5849-56033-0072.fits,0.1077792,0.024,700
spec-6174-56243-0636.fits,0.1080303,0.0358,701
spec-4366-55536-0686.fits,0.1080984,0.0277,702
spec-6117-56272-0421.fits,0.1081298,0.096,703
spec-5656-55940-0648.fits,0.1081803,0.0933,704
spec-4547-55893-0183.fits,0.1082558,0.054,705
spec-5062-55803-0238.fits,0.1083725,0.0489,706
spec-5031-56209-0062.fits,0.1084558,0.0497,707
spec-7564-56804-0671.fits,0.1085009,0.0062,708
spec-6016-56073-0610.fits,0.1085389,0.0294,709
spec-5452-55957-0455.fits,0.1086204,0.0214,710
spec-6138-56598-0775.fits,0.1089507,0.0576,711
spec-4381-55824-0502.fits,0.1090459,0.0519,712
spec-4381-55824-0644.fits,0.1091918,0.0525,713
spec-5030-55830-0770.fits,0.1093112,0.0527,714
spec-7259-56603-0417.fits,0.1098271,0.15,715
spec-5037-55823-0824.fits,0.1101234,0.0508,716
spec-6801-56487-0382.fits,0.1102736,0.0109,717
spec-4793-55648-0852.fits,0.1105709,0.0366,718
spec-4260-55478-0858.fits,0.1108173,0.0655,719
spec-6129-56301-0422.fits,0.1109184,0.0949,720
spec-4992-55723-0704.fits,0.1110509,0.0169,721
spec-7107-56740-0736.fits,0.1111498,0.0332,722
spec-6280-56570-0410.fits,0.1111693,0.0271,723
spec-7301-56746-0124.fits,0.1112713,0.0409,724
spec-4407-55884-0167.fits,0.1114607,0.0604,725
spec-4316-55505-0650.fits,0.1116038,0.0358,726
spec-4719-55736-0352.fits,0.1118156,0.0209,727
spec-5171-56038-0052.fits,0.1118588,0.0081,728
spec-5313-55973-0790.fits,0.1120268,0.0297,729
spec-6189-56237-0212.fits,0.112079,0.1052,730
spec-4545-55567-0486.fits,0.1121982,0.0554,731
spec-4871-55928-0570.fits,0.1123788,0.0515,732
spec-6138-56598-0528.fits,0.112422,0.0444,733
spec-5697-55944-0926.fits,0.1127394,0.0698,734
spec-6319-56452-0146.fits,0.1131819,0.0277,735
spec-4492-55565-0856.fits,0.1131829,0.0406,736
spec-5126-55923-0551.fits,0.1132123,0.0412,737
spec-5487-55982-0454.fits,0.1132203,0.0272,738
spec-4257-55480-0152.fits,0.1133042,0.0912,739
spec-7163-56593-0812.fits,0.1133603,0.0201,740
spec-6587-56537-0910.fits,0.113465,0.1038,741
spec-6641-56383-0062.fits,0.1136758,0.0108,742
spec-6288-56192-0347.fits,0.113723,0.0378,743
spec-6374-56326-0436.fits,0.1137431,0.0446,744
spec-6037-56106-0922.fits,0.113828,0.0259,745
spec-6495-56339-0512.fits,0.1138798,0.0124,746
spec-5033-56244-0684.fits,0.1138956,0.0629,747
spec-4876-55679-0218.fits,0.1141621,0.0185,748
spec-4283-55864-0186.fits,0.1145307,0.0688,749
spec-6877-56544-0696.fits,0.114575,0.0362,750
spec-6172-56269-0866.fits,0.1146195,0.0377,751
spec-6185-56217-0544.fits,0.1148039,0.0552,752
spec-7145-56567-0974.fits,0.1149458,0.0651,753
spec-7401-56808-0628.fits,0.1151142,0.0208,754
spec-4275-55501-0940.fits,0.1151351,0.0192,755
spec-6597-56304-0347.fits,0.1152084,0.0678,756
spec-4291-55525-0633.fits,0.1154809,0.112,757
spec-7095-56625-0507.fits,0.1156108,0.0065,758
spec-6111-56270-0846.fits,0.1157321,0.0319,759
spec-6521-56537-0476.fits,0.1158967,0.0843,760
spec-4409-55883-0226.fits,0.115916,0.0775,761
spec-7257-56658-0810.fits,0.1160196,0.843,762
spec-6473-56363-0672.fits,0.116138,0.02,763
spec-7339-56799-0548.fits,0.1161718,0.0113,764
spec-7096-56683-0350.fits,0.1163,0.0102,765
spec-7339-57518-0550.fits,0.1163468,0.0122,766
spec-6374-56326-0365.fits,0.1163919,0.04,767
spec-7314-56990-0610.fits,0.1164696,0.0162,768
spec-5379-55986-0934.fits,0.1164763,0.0338,769
spec-6143-56267-0213.fits,0.1165379,0.0322,770
spec-4360-55539-0910.fits,0.1166268,0.036,771
spec-5411-55953-0542.fits,0.116925,0.0182,772
spec-5162-55893-0930.fits,0.1170703,0.0208,773
spec-6138-56598-0753.fits,0.1172632,0.0557,774
spec-6297-56218-0753.fits,0.1173549,0.0435,775
spec-4321-55504-0776.fits,0.1174864,0.0442,776
spec-6186-56246-0804.fits,0.1177159,0.0879,777
spec-5126-55923-0974.fits,0.1177961,0.0501,778
spec-6598-56574-0274.fits,0.117859,0.0436,779
spec-4053-55591-0790.fits,0.1179606,0.0219,780
spec-5472-55976-0406.fits,0.1182342,0.0251,781
spec-5146-55831-0990.fits,0.1185059,0.0537,782
spec-4374-55883-0757.fits,0.1186644,0.0402,783
spec-6280-56570-0040.fits,0.1187464,0.0351,784
spec-3681-55243-0612.fits,0.1188233,0.0384,785
spec-5040-56243-0732.fits,0.1189187,0.0633,786
spec-5041-55749-0860.fits,0.1191362,0.056,787
spec-4407-55884-0512.fits,0.1191711,0.0689,788
spec-6186-56246-0363.fits,0.1193637,0.0533,789
spec-7259-56603-0432.fits,0.1193642,0.1052,790
spec-6594-56272-0114.fits,0.1195953,0.0468,791
spec-6157-56238-0645.fits,0.1196405,0.0515,792
spec-6260-56568-0416.fits,0.1196596,0.0553,793
spec-4554-56193-0654.fits,0.1198779,0.0671,794
spec-6388-56309-0302.fits,0.1198875,0.039,795
spec-3658-55205-0398.fits,0.1199012,0.0559,796
spec-4352-55533-0242.fits,0.1199172,0.0361,797
spec-4545-55567-0474.fits,0.1200523,0.0698,798
spec-4370-55534-0617.fits,0.1200629,0.0214,799
spec-6829-56453-0684.fits,0.1202051,0.0064,800
spec-6295-56536-0132.fits,0.1202384,0.093,801
spec-6257-56274-0010.fits,0.1202414,0.0541,802
spec-4077-55361-0968.fits,0.120481,0.0605,803
spec-6289-56559-0076.fits,0.1205056,0.1058,804
spec-6438-56367-0148.fits,0.1205089,0.014,805
spec-6297-56218-0254.fits,0.1205422,0.0417,806
spec-5958-56213-0298.fits,0.120575,0.0753,807
spec-4424-55532-0980.fits,0.1205909,0.0273,808
spec-6390-56244-0831.fits,0.1206359,0.0635,809
spec-4424-55532-0200.fits,0.120709,0.0248,810
spec-4285-55881-0387.fits,0.1209729,0.0488,811
spec-4385-55752-0650.fits,0.1211032,0.0463,812
spec-5700-56245-0365.fits,0.1212876,0.0297,813
spec-4444-55538-0096.fits,0.1213008,0.0443,814
spec-7086-56658-0677.fits,0.121316,0.0061,815
spec-4230-55483-0670.fits,0.12132,0.0257,816
spec-4777-55707-0360.fits,0.1214177,0.0432,817
spec-4312-55511-0244.fits,0.1214623,0.0333,818
spec-6148-56209-0166.fits,0.1214862,0.0629,819
spec-6488-56364-0070.fits,0.1214982,0.0102,820
spec-6507-56478-0382.fits,0.121616,0.0396,821
spec-4276-55505-0807.fits,0.1220414,0.0184,822
spec-5024-55854-0080.fits,0.1221858,0.0482,823
spec-6199-56220-0840.fits,0.1225578,0.0367,824
spec-7050-56573-0216.fits,0.1232697,0.0228,825
spec-5697-55944-0304.fits,0.1233477,0.0998,826
spec-5047-55833-0030.fits,0.1234493,0.0671,827
spec-7112-56666-0476.fits,0.1234842,0.0232,828
spec-4550-55894-0435.fits,0.1236379,0.0476,829
spec-4203-55447-0286.fits,0.1236697,0.0592,830
spec-4556-55912-0394.fits,0.1236952,0.0429,831
spec-6296-56219-0640.fits,0.1239135,0.0361,832
spec-7130-56568-0726.fits,0.123935,0.0477,833
spec-4717-55742-0146.fits,0.1240139,0.0132,834
spec-6155-56245-0134.fits,0.1241423,0.0431,835
spec-4370-55534-0436.fits,0.1241862,0.0251,836
spec-5048-56218-0526.fits,0.1242208,0.0733,837
spec-5059-56190-0212.fits,0.1242756,0.0938,838
spec-3692-55186-0890.fits,0.1243106,0.0359,839
spec-6169-56193-0121.fits,0.1243518,0.0911,840
spec-7301-56746-0564.fits,0.1245418,0.0275,841
spec-4302-55531-0487.fits,0.1246447,0.0254,842
spec-6064-56097-0830.fits,0.1250901,0.0153,843
spec-5891-56034-0915.fits,0.1251437,0.0199,844
spec-4075-55352-0414.fits,0.1251643,0.0575,845
spec-4300-55528-0220.fits,0.1251957,0.0285,846
spec-7129-56569-0928.fits,0.1252776,0.0461,847
spec-4378-55853-0568.fits,0.1254552,0.0803,848
spec-4303-55508-0930.fits,0.1255063,0.0212,849
spec-3692-55186-0768.fits,0.1255206,0.0353,850
spec-6306-56535-0006.fits,0.1256872,0.0386,851
spec-4378-55853-0564.fits,0.1257981,0.0763,852
spec-6374-56326-0932.fits,0.1258376,0.0342,853
spec-4447-55542-0366.fits,0.1258688,0.0426,854
spec-4303-55508-0272.fits,0.1259626,0.0168,855
spec-4889-55709-0037.fits,0.1259735,0.0347,856
spec-4556-55912-0954.fits,0.1260361,0.0453,857
spec-4723-56033-0762.fits,0.1263726,0.0294,858
spec-4094-55481-0092.fits,0.1264502,0.0452,859
spec-6585-56479-0142.fits,0.1267054,0.0403,860
spec-4094-55481-0660.fits,0.1270109,0.0549,861
spec-6506-56564-0757.fits,0.1272366,0.0545,862
spec-5694-56213-0288.fits,0.1272788,0.0775,863
spec-4355-55533-0078.fits,0.1277467,0.035,864
spec-6731-56385-0708.fits,0.1280291,0.0262,865
spec-7082-56713-0652.fits,0.1280473,0.0232,866
spec-7052-56539-0376.fits,0.1281298,0.022,867
spec-6123-56217-0052.fits,0.1285893,0.0387,868
spec-4303-55508-0120.fits,0.1287193,0.0219,869
spec-6318-56186-0875.fits,0.1287259,0.0209,870
spec-4549-55556-0326.fits,0.1288188,0.0387,871
spec-6011-56103-0008.fits,0.1288234,0.0118,872
spec-6839-56425-0760.fits,0.1288573,0.0096,873
spec-6193-56237-0391.fits,0.1290394,0.0697,874
spec-5113-55924-0958.fits,0.1290822,0.0992,875
spec-3658-55205-0538.fits,0.1293433,0.0565,876
spec-4402-55514-0285.fits,0.1294978,0.0382,877
spec-5706-56165-0222.fits,0.1295377,0.0668,878
spec-4202-55445-0927.fits,0.129565,0.0548,879
spec-4082-55367-0264.fits,0.1297037,0.0504,880
spec-6388-56309-0232.fits,0.1297723,0.0427,881
spec-5008-55744-0454.fits,0.1297954,0.0368,882
spec-4269-55502-0358.fits,0.130292,0.0265,883
spec-5033-56244-0266.fits,0.1303123,0.0587,884
spec-3655-55240-0558.fits,0.130389,0.0513,885
spec-6390-56244-0702.fits,0.1305533,0.0487,886
spec-4669-55831-0468.fits,0.1310394,0.0361,887
spec-5208-56008-0682.fits,0.1310684,0.0426,888
spec-5032-56208-0436.fits,0.1311339,0.0614,889
spec-5014-55717-0526.fits,0.13155,0.0494,890
spec-6255-56240-0338.fits,0.1316142,0.0615,891
spec-4402-55514-0296.fits,0.1316172,0.0376,892
spec-4665-56209-0081.fits,0.1317986,0.0493,893
spec-4256-55477-0400.fits,0.1318329,0.0532,894
spec-4029-55618-0014.fits,0.1319616,0.0389,895
spec-5415-55982-0360.fits,0.131988,0.0187,896
spec-6378-56330-0381.fits,0.1320802,0.0477,897
spec-7153-56904-0202.fits,0.1321838,0.0298,898
spec-4212-55447-0288.fits,0.132186,0.033,899
spec-5055-55889-0098.fits,0.1322632,0.0619,900
spec-6974-56442-0612.fits,0.1324968,0.0128,901
spec-6128-56236-0566.fits,0.1325072,0.0577,902
spec-4746-55632-0174.fits,0.1328496,0.015,903
spec-4352-55533-0756.fits,0.1329314,0.0386,904
spec-4189-55679-0768.fits,0.1330401,0.0325,905
spec-6424-56272-0238.fits,0.1330574,0.0142,906
spec-6788-56428-0946.fits,0.1333208,0.008,907
spec-4497-55564-0130.fits,0.1335182,0.0362,908
spec-4989-56069-0050.fits,0.1335938,0.0335,909
spec-4019-55363-0152.fits,0.133612,0.0474,910
spec-6646-56389-0022.fits,0.1336673,0.0224,911
spec-7563-56810-0228.fits,0.1339419,0.0091,912
spec-7565-56809-0971.fits,0.1341034,0.009,913
spec-4193-55476-0710.fits,0.1342024,0.0447,914
spec-4380-55857-0768.fits,0.134218,0.0435,915
spec-4497-55564-0178.fits,0.134256,0.0343,916
spec-5944-56220-0862.fits,0.1343808,0.0326,917
spec-4271-55507-0514.fits,0.1346559,0.021,918
spec-4696-56354-0074.fits,0.1346819,0.0207,919
spec-4270-55511-0278.fits,0.1347907,0.0327,920
spec-4082-55367-0110.fits,0.1349477,0.0775,921
spec-5373-56010-0438.fits,0.1350024,0.0343,922
spec-6025-56098-0216.fits,0.1350646,0.016,923
spec-6966-56748-0430.fits,0.1351901,0.0146,924
spec-6378-56330-0666.fits,0.1353138,0.0355,925
spec-4035-55383-0596.fits,0.1353823,0.0517,926
spec-4195-55452-0217.fits,0.1356177,0.0443,927
spec-3606-55182-0212.fits,0.1357181,0.024,928
spec-7135-56564-0143.fits,0.135755,0.0386,929
spec-6404-56330-0249.fits,0.1358004,0.0209,930
spec-5053-56213-0648.fits,0.1360135,0.0694,931
spec-4364-55855-0404.fits,0.1364219,0.0657,932
spec-4077-55361-0389.fits,0.136424,0.0563,933
spec-4575-55590-0314.fits,0.1365011,0.0099,934
spec-6017-56075-0390.fits,0.1366952,0.0266,935
spec-4075-55352-0108.fits,0.1368672,0.0484,936
spec-7145-56567-0460.fits,0.1368993,0.0718,937
spec-5053-56213-0698.fits,0.1370427,0.0767,938
spec-6125-56273-0271.fits,0.1370806,0.0489,939
spec-4303-55508-0770.fits,0.1371353,0.0194,940
spec-4767-55946-0394.fits,0.1373141,0.0273,941
spec-4309-55528-0272.fits,0.137336,0.0215,942
spec-4273-55506-0638.fits,0.1373652,0.0243,943
spec-5141-55746-0812.fits,0.1373934,0.0739,944
spec-6383-56362-0346.fits,0.1374165,0.0212,945
spec-6687-56602-0600.fits,0.1374384,0.0077,946
spec-7050-56573-0684.fits,0.1374566,0.0194,947
spec-6448-56365-0776.fits,0.1374806,0.0206,948
spec-4256-55477-0454.fits,0.1374841,0.0795,949
spec-4735-55651-0168.fits,0.1374894,0.0434,950
